Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,76.260002,76.269997,73.510002,74.110001,41.035587,30510700
2007-01-04,73.849998,73.900002,72.209999,72.720001,40.265945,31046600
2007-01-05,72.449997,73.379997,72.220001,73.239998,40.553871,24671500
2007-01-08,73.879997,74.250000,71.849998,72.650002,40.227169,25981900
2007-01-09,71.849998,72.839996,71.440002,72.089996,39.917099,27039900
2007-01-10,71.809998,73.110001,70.639999,70.989998,39.308014,30572000
2007-01-11,70.989998,72.849998,70.769997,70.980003,39.302479,29161700
2007-01-12,71.209999,72.709999,71.199997,72.660004,40.232723,24438700
2007-01-16,72.500000,72.650002,71.250000,71.629997,39.662384,25444400
2007-01-17,71.489998,72.620003,71.410004,72.459999,40.121971,31292200
2007-01-18,72.669998,73.129997,71.190002,71.959999,39.845116,23581900
2007-01-19,72.500000,73.629997,72.199997,73.529999,40.714455,23912600
2007-01-22,73.650002,73.750000,72.500000,72.900002,40.365616,21929300
2007-01-23,73.550003,74.910004,73.470001,74.489998,41.245998,29016600
2007-01-24,74.500000,74.989998,73.750000,74.900002,41.473038,19785400
2007-01-25,74.620003,74.940002,73.360001,73.519997,40.708916,22630100
2007-01-26,73.889999,74.489998,73.449997,73.610001,40.758736,20506200
2007-01-29,73.650002,74.089996,72.800003,73.199997,40.531715,17370600
2007-01-30,73.449997,74.589996,73.330002,74.389999,41.190647,21590500
2007-01-31,74.389999,74.720001,73.480003,74.099998,41.030048,24249200
2007-02-01,74.580002,75.279999,73.809998,75.080002,41.572712,25168000
2007-02-02,75.000000,75.790001,74.449997,75.540001,41.827396,24299300
2007-02-05,75.650002,75.879997,75.059998,75.669998,41.899372,18168800
2007-02-06,75.860001,75.970001,75.040001,75.459999,41.783092,16222300
2007-02-07,75.400002,75.879997,74.529999,74.790001,41.588474,18134700
2007-02-08,74.279999,75.629997,74.239998,75.459999,41.961044,18742000
2007-02-09,75.459999,75.730003,74.910004,75.220001,41.827606,17734200
2007-02-12,74.930000,75.070000,74.330002,74.599998,41.482819,16564600
2007-02-13,74.800003,75.500000,74.589996,75.449997,41.955471,15839600
2007-02-14,75.900002,76.000000,74.989998,75.599998,42.038910,17648800
2007-02-15,75.190002,75.489998,74.720001,75.339996,41.894310,17871900
2007-02-16,75.260002,75.550003,75.010002,75.290001,41.866528,18329200
2007-02-20,74.900002,75.050003,74.290001,74.870003,41.632980,15840500
2007-02-21,74.720001,75.269997,74.250000,74.779999,41.582920,17886500
2007-02-22,74.620003,75.209999,74.199997,75.080002,41.749752,17165300
2007-02-23,75.290001,75.550003,75.040001,75.220001,41.827606,17687900
2007-02-26,75.519997,76.099998,75.260002,75.400002,41.927696,17803600
2007-02-27,74.889999,75.230003,71.379997,71.830002,39.942513,34588800
2007-02-28,72.230003,73.599998,71.180000,71.680000,39.859112,55723000
2007-03-01,70.900002,72.080002,70.050003,70.989998,39.475410,39472200
2007-03-02,70.949997,71.250000,69.309998,70.010002,38.930473,27454600
2007-03-05,69.349998,70.839996,69.019997,69.980003,38.913784,33039300
2007-03-06,70.699997,71.019997,70.199997,71.000000,39.480980,26626400
2007-03-07,71.000000,72.860001,70.559998,71.639999,39.836864,31564400
2007-03-08,72.150002,72.180000,71.199997,71.849998,39.953625,27405800
2007-03-09,71.949997,72.379997,70.900002,71.120003,39.547707,28671000
2007-03-12,70.800003,71.400002,70.699997,70.870003,39.408707,20150800
2007-03-13,70.370003,71.559998,69.730003,69.910004,38.874847,27378900
2007-03-14,70.099998,71.019997,69.639999,71.019997,39.492100,30053700
2007-03-15,70.709999,71.239998,70.400002,70.690002,39.308601,23538500
